SA2_MAINCODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
402051053,0,0,0,0,0,0,3,4,3,0,6,0,0,0,0,0,0,0,3,4,0,4,0,3,0,3,0,0,0,5,7,0,8,0,3,0,3,0,4,4,8,12,0,24,0,8,0,9,3,3,7,14,17,0,34,7,28,3,39,0,4,3,43,38,3,81,14,30,0,48,0,0,3,48,38,0,88,31,47,3,78,3,0,3,85,35,0,117,42,34,0,76,3,0,3,79,32,0,108,33,24,0,63,0,0,0,63,27,0,91,29,19,0,51,4,0,4,52,15,0,63,39,3,0,46,0,0,0,46,13,0,58,47,16,3,66,0,0,0,68,11,0,82,29,3,0,31,0,0,0,31,3,0,35,11,0,0,11,0,0,0,11,0,0,10,3,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,3,31,19,3,52,3,4,6,61,26,0,84,3,3
402051054,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,10,0,11,0,11,4,0,7,17,22,0,32,3,34,0,37,3,4,5,45,24,0,62,7,30,0,36,3,3,6,41,43,0,85,23,32,3,55,0,0,3,58,25,0,77,33,23,3,56,4,0,4,60,15,0,81,33,17,0,49,4,0,0,51,20,0,65,29,13,0,38,0,0,0,38,16,0,57,32,10,0,40,0,0,0,45,4,0,51,30,4,0,36,3,0,3,43,11,0,51,11,0,0,13,0,0,0,13,3,0,15,6,0,0,8,0,0,0,8,0,0,8,9,0,0,10,0,0,0,10,0,0,10,3,0,0,4,0,0,0,4,0,0,3,29,14,4,49,3,0,3,51,14,0,60,5,0
402051055,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,3,3,4,0,6,0,5,0,5,0,0,0,7,10,0,17,0,14,0,14,7,3,8,18,15,0,27,0,21,0,26,0,6,7,33,15,0,51,7,25,0,37,3,0,9,45,16,0,56,17,19,4,41,0,0,0,43,22,0,63,24,27,0,44,0,0,0,50,24,0,78,20,13,0,32,0,0,0,32,9,0,44,17,8,0,20,0,0,0,20,8,0,31,28,3,0,25,0,0,0,25,6,0,31,18,8,3,27,0,0,0,29,7,0,40,15,5,0,18,0,0,0,18,0,0,14,6,0,0,6,0,0,0,6,0,0,6,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,3,20,8,0,31,0,0,0,35,5,0,40,0,0
403011056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,3,5,0,11,0,8,0,7,0,0,0,15,12,0,21,4,10,3,18,3,3,3,24,3,0,27,3,14,3,22,0,0,0,22,20,0,44,13,15,0,32,0,0,0,32,26,0,58,24,13,3,48,0,0,3,48,17,0,65,19,15,0,40,0,0,0,40,19,0,55,23,8,0,26,0,0,0,29,8,0,41,23,3,0,28,0,0,0,28,8,0,30,23,0,3,28,0,0,0,28,5,0,36,15,0,0,15,0,0,0,15,3,0,17,3,0,0,4,0,0,0,4,0,0,6,7,0,0,8,0,0,0,8,0,0,8,6,0,0,9,0,0,0,9,4,0,15,29,10,3,43,0,0,0,43,13,0,58,0,0
403011057,0,0,0,0,0,0,4,6,7,0,8,0,0,0,0,0,0,0,0,0,0,5,3,6,0,4,0,0,0,4,11,0,18,0,3,0,4,3,0,3,9,16,0,23,0,15,0,13,0,6,4,17,14,0,37,5,24,0,33,0,0,4,31,18,0,49,5,18,3,29,0,3,4,37,16,0,50,14,26,3,46,3,0,3,50,18,0,61,23,17,0,48,0,0,0,48,15,0,64,30,27,0,51,0,0,0,51,15,0,64,24,13,0,32,0,0,0,32,5,0,42,19,12,0,29,0,0,0,29,12,0,39,31,9,3,51,0,0,3,50,6,0,60,13,3,3,11,0,0,0,11,3,0,20,4,3,0,4,0,0,0,4,3,0,14,9,3,0,6,0,0,0,6,0,0,13,11,0,0,16,0,0,0,16,4,0,19,23,26,0,49,0,0,0,51,18,0,71,0,0
403021058,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,3,3,12,0,18,0,7,0,8,3,0,4,11,13,0,26,3,7,0,6,0,7,7,11,20,0,37,0,19,0,24,5,4,5,28,30,0,61,8,14,0,26,0,0,0,26,26,0,50,19,21,0,44,0,3,4,47,27,0,77,14,17,0,34,3,0,3,35,25,0,62,15,18,0,32,0,0,0,30,18,0,50,27,16,0,45,0,0,0,45,15,0,54,17,6,0,25,0,0,0,25,6,0,36,26,4,0,31,0,0,0,31,6,0,40,10,4,0,11,0,0,0,11,0,0,13,3,0,0,3,0,0,0,3,0,0,3,3,3,0,4,0,0,0,4,0,0,4,3,0,0,3,0,0,0,3,0,0,3,25,10,3,29,3,0,4,39,14,0,49,0,0
403021059,0,0,0,0,0,5,3,3,4,0,9,0,0,0,0,0,0,0,0,3,0,5,0,3,0,3,0,0,3,7,0,0,8,0,0,0,3,0,0,3,3,5,0,7,0,7,0,4,0,0,0,10,11,0,16,0,4,0,7,3,3,4,12,18,0,30,7,22,0,28,3,0,3,34,14,0,49,16,14,0,30,0,0,0,31,21,0,55,19,12,0,40,0,0,0,40,13,0,51,15,8,4,29,0,0,0,29,12,0,37,16,14,3,34,0,0,0,34,14,0,48,22,6,3,27,0,0,0,27,6,0,32,25,6,3,31,0,0,0,32,0,0,34,14,0,0,14,0,0,0,14,3,0,10,3,0,0,3,0,0,0,3,0,0,3,0,3,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,12,9,0,25,0,0,0,24,13,0,37,0,0
403021060,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,5,0,0,4,0,5,0,5,0,0,0,5,10,0,14,0,5,0,10,0,4,3,12,8,0,20,3,11,0,11,3,3,4,18,8,0,29,3,13,0,19,0,3,3,23,14,0,33,9,7,3,25,0,0,0,25,17,0,40,17,9,0,31,0,0,3,33,18,0,52,20,7,0,24,0,0,0,24,8,0,36,16,8,0,23,0,0,0,23,3,0,31,10,0,4,18,0,0,0,17,6,0,25,16,4,0,20,0,0,0,20,5,0,26,9,0,0,7,0,0,0,7,3,0,11,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,26,0,0,0,26,6,0,39,0,3
403021061,0,0,0,0,3,0,3,3,10,0,12,3,0,0,3,0,0,3,5,5,0,10,0,3,0,3,0,3,3,10,18,0,28,0,5,0,5,0,4,3,6,16,0,27,0,10,0,8,0,4,8,15,29,0,37,4,21,0,26,3,0,3,32,42,0,73,12,29,0,44,0,0,0,44,50,0,99,18,21,0,42,3,0,3,44,38,0,83,18,23,0,48,0,0,0,50,37,0,84,16,10,0,26,0,0,0,26,14,0,43,20,10,3,32,3,0,3,29,17,0,48,23,5,5,38,0,0,0,38,6,0,47,24,0,0,30,0,0,0,30,6,0,36,3,4,0,7,0,0,0,7,0,0,8,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,3,0,3,21,8,0,30,0,0,0,27,31,0,61,0,0
403021062,0,0,0,0,0,3,3,7,0,0,9,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,8,9,0,18,0,8,0,8,0,3,3,7,8,0,18,0,10,0,7,0,0,5,14,28,0,36,3,22,0,19,0,7,6,29,36,0,57,9,17,0,29,0,0,0,31,35,0,65,15,30,0,42,5,0,3,46,31,0,78,18,23,3,51,0,0,0,52,30,0,82,27,22,3,44,6,0,3,52,21,0,70,30,18,0,43,0,0,0,44,11,0,59,23,4,0,25,0,0,0,25,13,0,39,23,8,3,35,0,0,0,35,8,0,46,13,3,0,18,0,0,0,15,5,0,19,3,0,0,6,0,0,0,6,0,0,6,3,0,0,8,0,0,0,8,0,0,8,5,3,0,9,0,0,0,9,0,0,9,15,13,0,27,3,3,9,37,23,0,54,0,0
403021063,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,6,0,3,0,3,0,0,0,3,3,0,4,0,6,0,5,0,0,0,6,3,0,11,0,0,0,0,0,3,4,3,3,0,7,3,16,3,22,0,3,3,23,13,0,35,3,17,0,21,0,0,0,23,14,0,39,9,23,0,33,0,0,0,34,10,0,41,18,22,3,52,0,0,0,52,5,0,54,16,13,0,34,0,0,0,34,9,0,43,16,9,0,27,0,0,0,27,8,0,33,15,3,0,23,0,0,0,23,3,0,24,19,4,0,19,0,0,0,19,4,0,27,7,3,0,13,0,0,0,13,0,0,12,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,23,0,0,0,23,6,0,32,0,0
403021064,0,0,0,0,0,0,3,3,15,0,22,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,3,9,11,8,0,16,0,3,0,3,0,3,7,9,10,0,18,0,9,0,9,0,3,8,16,21,0,39,4,31,4,35,3,3,10,48,29,0,78,9,20,0,30,0,3,3,36,38,0,71,8,29,0,37,0,3,4,42,30,0,71,36,15,4,54,0,0,3,57,30,0,87,34,24,0,60,0,0,0,60,29,0,89,30,14,0,38,0,0,3,43,14,0,55,20,10,0,30,0,0,0,30,8,0,37,43,8,4,56,0,0,0,56,3,0,57,19,3,0,21,0,0,0,21,0,0,22,12,0,0,13,0,0,0,13,0,0,13,4,0,0,6,0,0,0,6,3,0,11,3,0,0,4,0,0,0,4,0,0,4,29,10,0,43,0,0,0,39,24,0,63,6,0
403031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,5,0,0,0,0,0,0,0,4,3,0,10,0,7,0,8,0,0,0,8,3,0,10,5,3,0,11,0,0,0,8,3,0,12,0,4,0,4,0,0,0,4,3,0,10,4,0,0,7,0,0,0,7,7,0,14,5,0,0,8,0,0,0,8,3,0,11,3,3,0,5,0,0,0,5,3,0,11,12,0,0,10,0,0,0,10,0,0,11,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,8,0,17,0,0,0,17,3,0,22,0,0
403031066,0,0,0,0,3,0,3,3,7,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,3,0,4,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,0,0,3,3,0,9,0,9,0,9,3,0,3,9,13,0,18,3,9,0,13,0,0,0,13,9,0,22,0,6,0,10,0,0,0,12,3,0,14,5,6,0,14,0,0,0,18,8,0,27,12,4,0,16,0,0,0,16,4,0,21,7,3,0,8,0,0,0,8,3,0,12,6,5,0,11,0,0,0,11,4,0,18,11,0,0,16,0,0,0,16,3,0,17,7,3,0,9,0,0,0,9,0,0,9,3,0,0,7,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,18,0,0,0,16,6,0,31,0,0
403031067,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,3,4,5,0,12,0,0,0,0,0,0,0,0,3,0,3,0,10,0,10,0,0,0,7,3,0,10,0,19,0,15,0,0,0,15,20,0,36,3,13,0,11,0,0,0,11,10,0,21,11,13,0,23,0,0,0,25,13,0,40,17,9,3,26,0,0,0,26,11,0,35,21,11,0,35,0,0,0,35,6,0,39,21,4,3,26,0,0,0,26,5,0,34,15,6,0,21,0,0,0,21,6,0,32,17,6,0,27,0,0,0,27,14,0,41,10,4,0,9,0,0,0,9,4,0,10,3,0,0,3,0,0,0,3,0,0,4,7,0,0,4,0,0,0,4,0,0,4,3,0,0,3,0,0,0,3,4,0,4,20,18,0,38,0,0,0,38,5,3,45,0,0
403031068,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,3,0,3,4,0,0,4,0,3,0,3,0,0,0,7,8,0,10,0,6,0,6,0,0,0,6,3,0,11,0,4,3,10,0,0,3,7,7,0,15,3,20,0,19,0,3,3,20,10,0,34,9,25,0,30,0,0,0,30,21,0,52,9,20,3,32,0,0,3,38,22,0,56,16,22,0,35,0,0,3,40,31,0,70,20,13,0,30,0,0,0,29,15,0,48,28,9,3,40,0,0,0,40,6,0,45,27,9,3,35,0,0,0,37,3,0,43,31,5,0,41,0,0,0,41,6,0,43,15,3,0,19,0,0,0,19,3,0,24,9,0,0,9,0,0,0,9,0,0,11,5,0,0,5,0,0,0,5,0,0,8,9,0,0,7,0,0,0,7,0,0,6,21,9,5,37,0,3,4,44,14,0,56,0,0
403031069,0,3,0,5,0,0,0,4,11,0,20,0,3,0,3,0,0,0,3,3,0,3,7,0,0,7,0,0,0,4,3,0,12,0,3,0,3,0,3,3,3,3,0,8,0,6,3,16,3,0,5,17,14,0,27,0,13,0,13,0,0,0,18,10,0,22,3,18,0,22,0,0,0,23,12,0,39,12,17,0,29,0,0,0,29,5,0,38,12,18,5,30,0,0,3,33,21,0,50,18,20,0,39,0,0,0,39,20,0,53,16,11,0,21,0,0,0,21,13,0,35,21,3,0,21,0,0,0,28,12,0,34,42,6,0,46,0,0,0,46,13,0,58,14,0,0,12,0,0,0,12,4,0,17,11,0,0,11,0,0,0,11,3,0,12,10,0,0,7,0,0,0,7,0,0,6,12,0,0,12,0,0,0,12,0,0,12,30,15,4,52,0,0,0,57,12,0,72,0,0
403031070,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,3,8,0,10,0,4,0,4,0,0,0,4,3,0,5,0,4,0,4,0,0,4,8,5,0,7,7,3,0,9,0,0,0,9,8,0,16,5,9,0,14,0,0,3,15,10,0,28,5,15,0,23,0,0,0,21,14,0,37,11,10,0,19,4,3,3,18,15,0,33,9,11,0,23,3,0,3,23,17,0,46,17,9,0,23,0,0,0,23,3,0,23,13,3,3,16,0,0,0,16,4,0,27,10,0,0,14,0,0,0,14,7,0,16,5,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,8,3,17,0,0,0,21,6,0,30,3,0
403041071,0,0,0,3,4,0,4,9,3,0,11,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,5,5,5,3,0,5,0,4,0,7,0,0,3,8,7,0,19,0,4,0,4,0,0,0,5,14,0,27,0,14,0,18,0,0,0,23,16,0,38,6,19,0,22,0,3,3,26,23,0,44,16,20,0,40,0,0,0,38,27,0,62,27,21,0,51,0,0,0,51,15,0,62,14,14,3,31,0,0,0,31,12,0,47,20,11,3,34,0,0,0,32,3,0,35,13,3,3,16,0,0,0,16,0,0,21,20,6,4,28,0,0,0,31,3,0,31,8,4,0,13,0,0,0,9,3,0,14,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,37,0,0,0,41,12,0,47,0,0
403041072,0,0,0,0,0,0,3,3,5,0,13,0,0,0,0,0,0,0,3,4,0,4,0,3,0,9,3,0,0,9,8,0,21,0,14,3,14,0,4,9,26,26,0,50,3,27,0,33,8,4,8,41,25,0,69,3,54,6,65,9,14,26,90,50,0,137,13,49,3,63,0,8,8,68,70,0,140,13,32,3,51,4,0,4,56,36,0,90,27,29,3,58,0,0,0,58,28,0,86,30,15,4,50,0,0,0,50,17,0,69,19,8,4,28,0,0,0,31,7,0,40,13,4,0,19,0,0,0,19,6,0,25,17,4,0,27,0,0,0,27,7,0,28,0,0,0,6,0,0,0,6,0,0,4,3,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,4,19,30,0,57,6,0,6,60,26,0,80,0,3
403041073,0,0,0,0,0,0,0,3,10,0,12,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,10,12,19,0,29,0,8,0,10,6,0,6,14,30,0,45,0,13,0,13,3,4,4,25,53,0,78,0,18,3,28,9,8,17,44,62,0,108,8,20,3,35,4,3,10,44,49,0,85,18,13,0,32,7,0,6,38,35,0,71,16,13,0,27,0,0,0,27,22,3,57,14,7,0,16,0,0,0,16,16,0,31,15,4,0,16,0,0,0,16,7,0,21,7,3,0,13,0,0,0,13,3,0,17,9,0,0,13,0,0,0,13,0,0,11,3,3,0,3,0,0,0,3,0,0,7,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,17,3,0,4,25,21,0,38,0,0
403041074,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,3,0,0,4,0,3,0,3,3,3,5,12,4,0,12,0,7,0,7,3,0,3,6,16,0,27,0,11,0,17,7,3,8,28,18,0,45,3,23,3,30,12,3,13,44,37,0,83,14,21,3,41,3,6,4,45,43,0,94,22,31,7,54,0,3,3,57,27,0,82,24,17,3,43,3,0,3,39,33,0,71,15,12,0,27,0,0,0,28,17,0,44,21,5,0,27,0,0,0,32,10,0,38,13,0,0,13,0,0,0,13,8,0,22,22,6,0,20,0,0,0,23,8,0,29,3,0,0,3,0,0,0,5,0,0,8,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,3,0,0,3,21,12,3,32,3,0,6,36,18,0,53,3,4
403041075,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,3,0,0,3,3,0,0,0,3,0,0,4,0,3,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,4,0,6,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,12,0,0,0,12,3,0,11,0,0
403041076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,6,5,0,13,3,3,0,6,0,0,0,6,3,0,11,3,5,0,14,0,0,0,14,4,0,16,3,14,0,16,0,0,0,16,3,0,24,0,8,0,11,0,0,0,11,3,0,9,7,0,0,9,0,0,0,9,0,0,9,10,3,0,10,0,0,0,10,3,0,11,11,0,0,14,0,0,0,14,0,0,17,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,3,0,0,3,0,0,0,3,0,0,3,10,4,3,16,0,0,0,17,4,0,20,0,0
403041077,0,0,0,0,0,0,3,3,5,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,8,0,5,0,3,0,4,0,0,0,3,3,0,7,0,5,0,5,0,0,0,7,5,0,7,0,8,3,13,0,0,0,17,9,0,24,8,9,0,15,0,0,0,20,10,0,31,13,14,3,29,0,0,0,29,12,0,38,17,14,0,30,0,0,0,30,12,0,40,20,9,0,32,0,0,0,29,10,0,42,11,3,3,22,0,0,0,22,5,0,23,10,0,0,20,0,0,0,20,0,0,19,27,4,0,31,0,0,0,29,3,0,34,10,4,0,11,0,0,0,11,4,0,9,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,17,10,0,24,0,0,0,29,5,0,34,0,0
403041078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,7,8,0,15,0,0,0,0,0,0,0,0,9,0,13,0,3,0,10,0,3,3,12,13,0,23,0,14,0,16,0,3,3,23,32,0,49,6,19,3,29,0,0,3,33,19,0,50,9,10,0,16,0,0,0,22,13,0,37,7,12,3,26,0,0,0,26,6,0,34,7,5,0,12,0,0,0,12,4,0,17,8,8,0,9,0,0,0,9,3,0,13,3,0,0,7,0,0,0,7,3,0,12,7,4,0,13,0,0,0,14,4,0,13,7,3,0,10,0,0,0,10,0,0,10,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,8,3,0,14,0,0,0,21,6,0,25,0,0
403041079,0,0,0,0,0,0,0,0,4,0,4,0,0,3,3,0,0,0,3,3,0,7,0,4,3,6,11,0,11,18,19,0,35,0,0,0,0,4,0,4,10,18,0,28,0,8,0,14,4,4,4,16,31,0,49,4,18,0,31,3,9,9,41,69,0,103,9,12,3,20,4,5,9,31,47,0,80,11,20,3,34,0,0,0,34,35,0,72,16,17,0,35,0,0,0,35,25,0,62,20,12,0,24,0,0,0,24,10,0,35,14,4,0,20,0,0,0,16,3,0,19,4,0,0,4,0,0,0,4,6,0,9,10,3,0,11,0,0,0,11,3,0,15,3,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,5,3,15,4,0,3,25,18,0,40,0,0
