SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
101061544,0,3,0,0,3,0,0,3,0,12,4,0,4,0,0,0,0,3,0,12,57,12,93,4,4,7,39,40,10,266,28,0,46,0,3,5,8,12,0,107,139,7,41,0,0,6,16,52,0,264,3,11,0,9,0,0,0,0,0,21,10,9,3,3,0,0,0,0,0,25,44,11,0,0,4,10,3,3,0,72,10,7,0,16,3,3,0,3,0,41,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,6,13,0,41,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,11,19,3,16,0,0,0,10,14,7,73,322,66,222,36,19,36,77,152,16,944,6,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,7,3,3,0,0,0,0,0,0,0,13,32,3,4,6,9,3,0,13,0,75
102011028,13,24,3,0,0,0,0,0,0,41,11,19,6,0,0,0,0,0,0,35,57,55,122,14,13,6,17,20,3,322,52,11,140,8,13,3,4,16,3,255,6,7,24,5,4,0,0,7,0,50,10,77,3,16,0,0,0,0,0,102,9,76,4,3,0,3,0,0,0,97,81,58,12,10,15,27,5,9,0,210,23,47,4,31,8,3,3,0,0,120,10,28,13,3,0,0,0,5,0,52,7,3,23,0,0,0,3,3,0,44,0,3,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,0,0,24,3,9,10,0,0,0,8,3,4,33,274,405,365,100,61,53,49,72,13,1397,6,14,0,3,8,0,0,0,0,25,0,9,3,0,4,0,0,0,0,15,0,0,0,10,3,0,0,0,0,14,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9
102011029,13,25,5,3,3,3,0,0,0,46,19,22,5,0,5,0,0,3,0,58,71,71,193,18,26,27,29,30,4,464,68,21,193,6,12,5,13,22,9,345,7,11,48,0,0,5,3,20,0,96,3,61,6,14,0,0,0,0,4,90,17,52,4,8,0,0,0,0,0,84,76,72,13,7,33,22,5,6,3,243,22,49,4,34,14,7,3,5,0,145,5,19,13,0,5,0,0,3,0,51,5,0,18,7,0,5,3,3,0,51,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,15,7,8,15,4,0,3,4,12,0,46,318,419,512,95,94,78,68,121,31,1740,3,23,5,3,8,0,0,0,0,38,0,8,0,0,3,0,0,0,0,17,4,9,6,0,4,0,0,0,0,29,0,10,4,0,4,0,0,0,0,21,0,11,3,4,3,0,0,4,0,27
102011030,6,9,0,0,0,0,0,0,0,14,3,11,3,0,0,0,0,0,0,26,67,25,108,6,3,6,31,19,0,276,25,3,52,3,0,5,5,17,0,101,23,6,14,0,0,0,0,6,3,58,0,23,0,4,0,0,0,0,0,24,7,13,0,3,0,0,0,0,0,25,32,24,4,4,4,12,10,6,3,102,12,9,0,11,0,0,4,3,3,45,3,6,3,0,0,3,0,0,3,25,11,0,8,0,0,0,3,3,0,28,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,12,0,19,3,0,3,3,3,3,45,206,128,217,40,18,33,52,68,15,781,10,4,3,0,8,0,0,0,0,22,0,3,0,0,0,3,0,0,0,3,5,3,0,3,0,0,0,0,0,9,0,4,0,0,3,0,0,0,0,7,9,8,3,0,3,0,0,0,0,33
102011031,9,22,8,7,3,0,0,3,0,45,26,35,13,0,3,3,0,0,0,84,71,79,172,19,32,25,32,33,5,468,59,15,141,4,8,6,5,28,0,271,9,9,24,3,0,5,8,11,4,60,10,116,8,17,0,4,0,3,3,163,15,65,7,8,0,0,0,3,0,110,127,106,16,6,46,51,7,18,3,386,23,53,7,41,11,7,0,3,0,156,6,32,12,3,3,3,3,3,0,69,10,0,34,3,0,6,4,8,0,79,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,22,5,4,14,6,0,4,4,4,7,53,375,541,459,122,116,119,80,123,25,1952,8,18,5,3,7,5,0,0,0,43,3,3,0,0,6,0,0,0,3,17,0,5,0,0,5,3,0,4,0,21,0,8,0,0,3,0,0,0,0,16,3,10,3,0,0,3,0,0,0,14
102011032,7,36,9,4,4,5,0,3,0,72,32,123,30,0,13,9,7,8,3,215,85,115,257,23,38,42,56,62,9,679,51,19,178,7,8,8,12,31,3,317,7,11,36,9,6,3,0,17,0,89,12,199,13,37,5,7,9,8,5,283,12,88,5,11,5,9,0,4,0,133,127,160,26,34,73,91,23,25,4,554,23,90,7,99,25,12,9,16,8,283,16,51,13,7,7,15,6,16,0,126,23,0,67,11,5,20,7,16,0,151,0,0,0,0,0,0,0,0,0,8,9,9,3,3,3,0,4,4,0,30,7,4,11,13,7,10,3,10,16,73,402,904,666,251,192,210,146,209,40,3018,6,27,18,7,10,4,0,0,0,71,3,9,6,0,9,3,0,5,0,39,4,10,0,0,11,7,3,4,0,47,3,9,0,3,3,4,0,3,0,25,0,6,3,7,0,3,0,0,0,26
102011033,10,6,5,0,3,3,0,0,0,24,14,25,12,3,4,3,0,0,0,64,38,46,178,5,21,12,48,34,12,397,15,4,74,0,0,7,7,16,3,130,3,6,19,0,3,0,0,12,0,44,3,17,3,8,3,0,0,0,0,36,3,15,0,0,0,0,0,6,0,32,55,38,4,10,17,18,9,10,0,159,3,21,3,56,4,4,4,3,0,94,3,9,4,0,3,0,3,0,0,27,5,3,17,5,8,6,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,18,6,0,5,0,3,3,3,7,8,32,164,185,335,83,70,55,92,92,22,1101,3,5,0,0,0,0,0,0,0,8,0,0,3,0,4,0,0,0,0,9,5,3,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,4,0,4,0,7,0,0,0,0,17
102011034,0,3,4,0,3,0,0,0,0,12,11,12,5,0,0,4,0,0,0,35,43,35,124,8,15,13,30,25,3,296,32,10,107,11,11,3,8,13,0,192,5,0,18,4,0,0,3,9,0,41,0,31,0,9,0,5,0,0,0,43,8,44,0,5,0,0,0,0,0,56,42,32,9,17,19,21,6,9,0,150,7,19,3,31,3,3,3,3,0,71,4,14,8,4,0,3,0,0,0,29,5,0,29,5,3,0,5,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,3,0,7,0,0,3,4,4,3,24,161,210,327,80,49,54,61,67,9,1017,0,4,4,0,4,0,0,0,0,20,3,3,0,0,3,3,0,0,0,7,0,0,3,7,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,4,3,0,0,0,4,3,0,0,0,10
102011035,4,11,0,0,0,0,5,4,0,24,10,40,12,3,3,3,0,3,3,77,39,58,161,10,15,5,35,30,3,353,16,4,79,4,3,5,12,22,0,149,0,3,16,0,4,0,0,5,0,29,0,33,0,10,3,0,4,3,0,59,3,24,0,3,0,0,0,0,0,33,40,47,7,9,30,13,11,13,3,181,10,13,4,30,4,10,0,4,3,83,3,15,6,0,4,8,0,3,0,43,4,0,27,4,5,10,5,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,15,3,3,5,0,0,3,3,10,13,37,145,248,321,76,66,57,80,102,33,1131,4,13,3,0,3,3,0,0,0,28,0,5,0,0,3,0,0,0,0,16,0,0,0,0,3,3,3,0,0,13,0,0,0,3,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,7
102011036,3,16,3,0,3,0,0,0,0,35,8,36,14,0,4,0,0,3,0,78,52,66,188,20,20,23,37,40,3,446,14,8,116,5,4,3,3,13,0,175,4,5,21,3,0,0,5,12,0,58,3,35,7,16,4,3,4,4,0,80,11,35,0,3,0,0,0,0,0,60,77,59,9,13,42,10,10,10,3,232,17,22,4,39,12,0,3,8,0,99,8,19,8,0,0,5,0,5,0,35,9,3,22,0,3,0,3,5,0,42,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,4,0,0,18,0,0,5,0,4,3,7,3,7,34,207,317,398,102,95,59,78,112,19,1389,3,13,6,3,4,0,0,0,0,28,0,7,0,0,8,3,0,3,0,21,0,4,5,0,10,0,4,0,0,26,0,0,5,0,4,0,0,0,0,4,0,0,3,4,0,0,0,3,0,13
102011037,5,20,0,0,3,0,0,0,0,32,9,33,7,0,4,4,0,0,0,53,42,45,92,15,20,11,16,16,3,260,21,13,71,3,7,3,8,10,3,135,4,3,15,0,0,0,4,9,0,31,5,33,0,9,0,0,0,0,0,48,3,28,3,3,5,0,0,0,0,35,43,40,6,6,32,20,4,7,7,166,10,26,3,25,6,8,0,0,0,83,6,27,17,3,3,3,0,5,0,59,3,3,25,4,0,0,3,3,0,41,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,17,4,5,3,0,3,3,3,7,3,31,158,278,234,73,81,57,43,56,20,997,3,10,9,0,0,0,0,0,0,22,3,3,0,0,3,0,0,0,0,12,0,5,5,3,3,0,0,0,0,17,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,14
102011038,0,7,3,0,0,0,0,0,0,23,5,14,0,0,3,0,0,0,0,28,51,33,143,14,8,21,21,25,3,320,38,3,167,4,8,7,5,25,0,260,8,4,26,0,0,3,3,6,0,50,5,36,0,4,0,3,0,3,0,54,7,39,0,0,3,0,3,0,0,49,54,21,10,4,19,20,6,10,0,149,5,20,8,31,5,3,3,3,0,77,7,14,10,4,0,4,3,0,0,44,11,0,19,0,3,4,0,7,0,43,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,13,3,0,9,4,0,5,3,5,4,22,194,200,392,70,54,67,52,92,18,1139,0,9,0,0,4,0,0,0,0,16,0,0,0,3,4,0,0,0,0,9,0,7,0,0,7,0,4,0,0,14,3,4,7,0,0,0,0,0,0,12,3,0,3,3,3,0,0,0,0,14
102011039,6,29,3,8,3,3,0,4,0,54,17,38,13,0,7,0,0,0,0,76,108,85,204,23,21,21,26,34,3,535,96,23,207,8,10,7,6,31,4,387,9,4,25,3,4,4,3,3,0,61,13,207,10,25,3,3,0,3,0,264,22,115,0,12,5,0,3,3,0,166,176,118,15,13,39,52,17,11,8,451,29,71,13,51,13,6,3,6,3,194,14,28,13,4,0,8,0,4,0,72,16,3,42,6,3,9,7,3,4,94,0,0,3,0,0,0,0,0,0,5,0,4,3,0,0,0,0,3,0,14,10,6,8,0,0,3,0,5,10,49,523,737,559,162,111,116,74,105,38,2428,9,19,8,3,6,0,0,0,0,55,3,4,0,0,8,3,0,0,0,15,3,11,3,0,7,3,4,3,3,31,12,10,4,0,4,3,0,0,0,23,5,5,5,0,0,5,0,3,0,25
102011040,12,25,6,3,4,3,0,5,0,55,18,84,18,3,6,3,3,5,3,142,100,97,364,29,36,32,93,96,15,857,76,11,313,13,5,15,24,59,4,517,6,16,50,3,8,4,8,19,3,113,11,52,4,24,0,3,4,4,3,115,16,51,3,11,0,0,5,3,3,100,102,109,23,19,66,49,19,12,3,409,26,62,14,77,17,8,5,11,4,226,14,58,17,13,8,10,6,7,4,135,18,3,76,13,4,13,13,14,3,144,0,0,0,0,0,0,0,0,0,0,3,5,11,6,3,0,13,0,3,41,8,5,23,5,7,5,21,26,18,118,410,580,927,217,165,146,218,256,59,2972,8,30,14,8,3,6,4,4,0,80,0,11,0,0,13,0,0,0,0,30,0,12,4,5,3,4,7,9,0,50,0,9,3,0,0,0,0,0,0,14,0,4,8,0,3,9,0,6,0,33
102011041,5,19,3,4,0,0,0,3,0,39,13,27,6,0,5,3,0,0,0,58,74,64,158,16,18,25,25,21,4,408,77,10,183,7,9,0,3,34,3,331,12,9,13,8,0,0,4,3,0,49,5,122,0,16,0,3,0,0,0,155,20,88,0,6,5,3,3,4,0,135,103,85,8,17,26,35,3,6,0,289,9,36,13,35,6,4,3,5,7,124,6,25,5,3,3,0,0,8,0,45,5,3,32,4,3,3,0,9,0,67,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,16,6,3,8,7,3,4,3,4,0,43,341,495,451,126,75,92,54,98,22,1754,6,10,7,3,4,3,0,3,0,37,3,0,0,0,3,0,0,0,3,10,3,4,0,0,3,0,3,0,0,21,0,6,6,0,0,0,0,0,0,9,0,6,3,0,4,0,0,0,0,9
102011042,14,18,9,0,0,0,0,3,0,45,12,40,10,3,7,3,4,6,0,77,58,64,212,20,30,20,43,46,12,505,40,11,162,4,4,8,10,22,3,261,7,0,29,0,8,4,8,7,3,63,6,29,3,9,4,0,4,6,3,63,7,31,3,3,0,0,3,0,0,53,62,57,16,11,38,24,11,9,6,249,15,42,9,44,16,9,6,7,7,147,10,23,16,3,3,3,0,5,0,60,8,0,37,3,3,3,10,13,0,80,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,3,23,3,3,19,8,4,4,8,19,8,81,246,330,515,109,121,86,108,149,47,1711,4,10,9,0,7,0,0,0,0,37,5,0,0,0,13,0,0,0,0,20,3,8,5,0,4,3,3,3,0,24,0,0,3,0,4,3,0,0,0,10,0,12,4,0,5,0,0,3,0,25
102011043,4,15,4,0,0,0,0,0,0,21,10,46,9,4,13,5,4,3,0,101,48,49,195,18,24,15,41,41,6,440,20,8,105,3,0,3,25,16,0,178,4,3,26,0,4,0,4,13,0,50,8,57,4,19,0,3,3,7,0,100,0,46,3,3,3,0,3,3,0,57,58,59,15,9,27,39,18,18,3,250,6,27,11,56,13,4,3,4,3,128,4,14,12,0,0,4,3,3,0,39,12,0,43,10,3,3,11,14,0,87,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,6,0,0,22,7,3,19,5,0,3,3,5,11,58,189,333,448,124,89,69,122,129,30,1540,0,16,6,6,5,0,0,0,0,36,0,11,0,0,8,3,0,0,0,19,0,3,3,4,3,3,4,3,0,23,0,3,0,0,0,0,0,0,0,6,4,6,0,0,0,3,0,6,0,19
102021044,6,14,4,0,0,3,0,3,0,36,11,35,11,3,6,3,0,6,4,79,87,62,423,28,31,32,95,92,6,858,109,12,426,5,12,13,41,79,18,710,8,3,55,3,3,6,17,39,3,140,10,53,6,42,3,0,3,3,0,122,7,124,8,7,3,4,5,3,0,165,112,88,31,27,42,61,22,23,4,412,14,34,11,95,4,11,5,10,0,184,4,19,4,8,0,10,3,3,0,57,23,0,72,8,4,11,9,9,0,144,0,0,0,0,0,0,0,0,0,0,0,4,10,3,3,0,5,3,0,39,5,3,23,13,5,11,14,12,18,106,412,445,1076,243,122,173,227,288,59,3047,8,15,8,0,4,5,0,3,0,46,0,7,3,0,3,3,0,0,0,20,0,6,3,3,5,5,0,4,0,30,0,3,3,0,3,3,0,0,0,18,0,10,6,3,3,6,0,5,0,38
102021045,0,9,0,0,0,3,3,3,0,26,0,8,9,0,0,0,4,5,0,30,48,14,233,15,18,9,65,47,5,455,15,6,93,3,3,3,22,38,6,189,3,0,21,0,0,0,10,8,0,48,4,18,3,21,3,0,0,10,0,52,3,15,0,3,0,0,0,0,0,27,39,15,5,3,14,21,22,10,5,134,10,8,6,34,3,4,8,14,3,89,3,8,0,0,3,3,0,0,0,19,13,0,35,3,0,8,5,9,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,25,3,3,16,6,0,3,13,8,11,60,153,113,417,94,42,59,171,146,31,1218,3,4,5,3,0,0,0,0,0,15,0,0,0,0,8,0,0,0,0,12,0,0,0,0,3,0,5,10,0,24,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,13
102021046,0,8,0,0,0,0,0,0,0,13,4,4,9,0,0,5,0,3,0,27,32,30,202,10,18,14,56,43,7,413,24,3,152,10,3,5,19,36,3,246,3,3,24,0,3,0,7,11,0,48,5,21,0,13,0,0,5,4,0,52,6,20,0,0,0,0,0,0,0,39,31,18,14,4,20,23,11,9,0,116,4,9,0,25,3,3,3,5,0,52,0,3,5,3,0,0,0,5,0,19,9,0,30,8,0,5,5,9,0,66,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,8,7,3,6,4,3,7,14,19,7,62,126,126,444,83,48,56,117,138,18,1153,0,3,4,0,7,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,3,4,3,0,0,0,4,0,0,13,0,0,0,0,3,0,0,0,0,6,0,3,3,3,3,3,0,3,0,20
102021047,10,10,3,0,0,5,0,0,0,30,14,32,10,0,3,7,0,8,0,84,88,61,378,22,28,26,64,83,8,754,56,13,261,10,11,3,24,51,12,437,12,0,35,0,3,0,14,12,3,80,12,55,4,21,0,3,0,3,0,102,5,67,8,8,5,0,3,3,0,103,106,85,17,15,44,44,19,27,7,362,24,28,7,67,3,3,6,11,0,148,9,13,5,3,0,4,3,4,3,50,13,3,52,8,8,10,11,18,3,120,0,0,0,0,0,0,0,0,0,0,7,0,10,0,4,0,3,3,0,24,3,6,19,3,0,4,7,9,11,60,359,370,802,160,113,118,158,229,46,2359,5,22,3,3,4,4,0,0,0,39,0,4,3,0,4,0,0,0,0,13,3,0,4,5,6,0,0,3,0,26,3,6,0,0,3,0,0,3,0,17,7,9,4,0,5,0,0,0,0,25
102021048,3,6,0,3,3,0,0,4,0,19,10,18,13,5,3,0,10,3,4,60,75,46,407,25,26,33,113,79,10,818,39,9,289,10,6,9,31,75,3,465,8,9,38,0,0,4,8,26,3,97,3,47,3,25,3,0,6,4,0,101,5,44,3,5,0,0,6,3,0,75,74,48,20,24,35,38,26,18,3,282,11,18,11,89,8,13,11,16,0,174,0,4,5,3,3,3,0,3,0,35,13,3,58,16,0,7,17,13,0,132,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,3,7,6,3,35,9,3,39,8,5,9,25,35,16,135,251,268,889,215,108,118,258,279,46,2433,5,13,3,3,5,0,0,0,0,34,0,0,0,3,3,0,0,4,0,14,0,3,5,3,4,4,4,5,0,27,3,6,3,0,0,0,0,0,0,8,3,3,3,3,0,0,0,0,0,13
102021049,5,4,0,0,0,0,0,0,0,14,7,8,4,0,3,0,0,0,0,21,43,23,96,10,6,6,23,14,0,221,19,0,50,0,0,0,4,3,0,87,12,0,6,0,0,0,0,5,0,29,3,14,5,4,3,0,0,0,0,23,7,15,4,0,0,0,0,0,0,26,31,16,3,0,3,6,0,0,0,64,5,14,3,13,3,0,0,0,0,36,0,8,3,0,0,0,5,3,0,16,4,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,10,0,0,3,0,3,3,23,143,109,185,29,21,20,38,30,8,589,4,3,3,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,4,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,6,0,3,0,0,0,0,10
102021050,0,4,3,0,0,3,0,0,0,16,0,6,0,0,0,0,0,0,0,10,45,30,259,16,16,16,69,33,5,485,20,10,157,4,10,9,22,41,4,278,3,3,16,0,0,3,0,16,0,47,5,17,0,9,0,0,3,4,0,33,7,26,0,0,3,0,0,0,0,37,40,24,3,5,14,18,13,17,0,141,8,8,3,29,0,8,0,3,0,60,0,4,0,3,0,6,3,5,0,23,0,4,22,6,0,4,12,12,0,55,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,8,4,0,28,0,0,11,3,3,3,12,15,4,49,129,132,491,74,50,65,145,148,25,1266,0,4,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,13,0,3,0,0,4,0,0,4,0,17,0,3,3,0,0,0,0,0,0,9,3,3,0,0,3,0,0,0,0,12
102021051,7,12,0,3,0,0,0,3,0,28,3,27,8,0,0,3,0,0,0,46,39,22,125,9,20,12,27,17,5,260,16,8,51,3,5,0,10,9,3,101,4,5,11,0,3,0,0,4,0,31,8,37,0,4,0,3,0,0,0,50,7,34,0,0,0,0,3,0,0,42,42,28,10,3,17,12,3,5,0,117,3,9,0,27,3,0,4,8,0,58,3,18,3,0,3,3,0,0,0,33,3,0,14,0,0,3,3,7,0,30,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,11,4,0,7,4,3,0,7,5,0,30,145,198,230,55,56,39,64,52,8,853,0,10,3,7,7,3,0,0,0,17,0,0,0,0,5,0,0,0,0,9,0,4,0,3,7,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,3,3,0,4,3,0,0,0,13
102021052,0,3,0,0,0,0,0,0,0,11,0,4,9,0,0,0,0,0,0,16,31,25,134,12,11,11,49,29,3,305,13,0,102,3,0,3,11,33,3,171,0,0,14,0,3,3,5,9,4,34,4,7,0,0,0,0,0,0,0,17,0,15,0,3,4,0,0,0,0,23,22,12,8,3,6,9,10,9,0,68,0,4,0,18,0,3,0,3,0,34,3,0,0,0,0,0,0,5,0,12,7,0,14,0,0,3,3,5,0,45,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,3,0,0,12,0,0,4,0,0,0,4,7,0,23,83,78,297,46,39,33,87,107,15,772,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3
