SA2_MAINCODE_2016,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
404011090,7,34,0,4,3,0,0,0,0,42,0,6,0,0,0,0,0,0,0,12,26,246,8,42,76,19,0,8,0,431,0,0,0,3,0,0,0,0,0,3,11,29,5,21,11,6,0,3,0,80,15,19,5,40,43,4,0,3,0,134,15,11,38,62,86,27,3,18,3,269,3,4,0,0,9,12,0,3,0,28,0,3,3,16,14,4,0,0,0,40,0,7,0,0,5,7,0,0,0,18,0,5,0,6,5,5,0,3,0,31,84,407,63,204,261,85,6,44,8,1174,0,3,0,0,0,0,0,0,0,4,0,10,0,0,3,0,0,0,0,18,22,72,0,10,16,3,3,8,0,143,0,5,0,0,0,0,0,0,0,12,7,37,0,3,5,0,0,0,0,59,4,11,0,0,0,0,0,0,0,20,65,388,27,60,114,34,11,16,8,717,0,0,0,3,0,0,0,0,0,3
404011091,7,48,0,16,10,0,0,3,0,91,0,7,0,0,3,0,0,0,0,13,49,402,17,63,112,30,0,19,10,704,0,0,0,4,0,0,0,0,0,5,14,47,3,29,34,8,0,14,3,157,21,46,6,84,64,15,0,6,3,242,24,16,68,92,120,29,4,16,5,378,3,0,0,11,17,5,0,4,0,37,6,3,5,13,43,9,0,5,0,87,3,9,0,0,10,4,0,0,0,29,3,11,3,8,15,10,0,5,12,68,141,683,98,335,449,124,9,76,29,1957,0,7,0,0,0,0,0,0,0,13,3,34,0,0,0,0,0,0,0,37,45,113,7,18,23,12,4,14,0,248,3,4,0,0,0,0,0,0,0,9,13,71,0,15,10,7,0,3,0,119,3,15,0,3,3,0,0,0,0,23,134,684,58,107,157,64,24,45,17,1288,0,0,0,3,0,0,0,0,0,11
404011092,7,60,0,8,11,0,0,0,3,94,3,14,0,4,0,0,0,0,0,20,110,517,22,75,119,41,0,10,4,900,0,3,0,0,0,0,0,0,0,3,26,66,7,37,51,12,0,3,0,197,35,37,12,47,66,14,0,3,3,223,31,24,55,112,98,47,0,14,3,385,0,0,3,17,16,17,0,3,3,57,5,8,4,23,23,11,0,0,0,75,3,5,0,0,18,3,0,6,0,36,5,13,0,10,9,8,0,3,4,67,266,919,111,348,436,168,7,45,18,2313,4,4,0,0,3,0,0,0,0,11,17,62,0,0,4,0,0,0,0,87,110,214,9,15,32,13,6,6,3,406,7,13,0,3,0,0,0,0,0,20,22,100,0,14,17,3,0,3,3,153,7,23,3,5,3,0,0,0,0,44,280,889,65,127,172,70,12,27,10,1645,0,3,0,3,0,0,0,0,0,8
404011093,22,109,6,11,13,7,0,0,3,165,3,17,0,3,10,3,0,0,0,42,112,709,35,118,173,48,0,27,6,1223,0,0,0,0,3,0,0,0,0,7,23,66,11,41,40,13,3,0,3,198,37,50,18,66,76,16,0,10,6,277,42,25,77,120,104,55,3,27,6,451,0,3,0,6,14,11,0,3,0,44,3,5,0,20,15,9,0,3,0,66,0,7,3,5,7,0,0,0,0,33,5,12,0,17,11,14,0,7,7,80,295,1228,161,428,495,184,11,89,36,2911,0,8,0,0,0,0,0,0,0,14,15,118,3,3,0,0,0,0,0,137,89,247,14,29,52,20,11,20,6,482,0,11,0,0,0,0,0,0,0,13,37,166,9,16,22,7,0,3,3,262,8,28,3,3,6,3,0,0,0,51,256,1286,108,181,251,97,27,80,14,2304,0,3,0,0,3,0,0,0,0,7
404011094,3,23,0,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,21,124,4,20,39,14,3,7,3,233,0,0,0,0,0,0,0,0,0,0,9,12,0,11,11,8,0,6,0,57,7,18,4,36,28,5,0,0,0,103,16,18,30,58,44,31,0,16,3,212,3,0,0,8,9,5,0,3,0,28,0,4,3,5,11,6,0,10,0,31,0,3,0,3,3,0,0,0,0,8,0,3,0,9,12,9,0,3,0,42,63,231,46,152,156,70,7,56,4,781,0,3,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,8,10,32,4,9,0,3,0,7,0,57,0,0,0,0,0,0,0,0,0,0,5,26,3,3,0,0,0,0,0,41,3,6,0,0,0,0,0,0,0,13,44,196,16,36,55,25,10,16,9,404,0,0,0,0,0,0,0,0,0,0
404011095,6,57,0,12,3,0,0,0,0,82,3,10,0,0,0,0,0,0,0,15,74,446,17,72,81,28,3,10,6,740,0,0,0,0,0,0,0,0,0,3,18,44,3,35,50,11,0,4,0,169,34,46,13,85,77,19,0,6,4,282,36,30,56,129,116,50,0,34,5,456,0,3,4,15,23,8,0,5,3,63,5,7,3,32,27,14,0,5,3,91,0,8,0,3,0,0,0,0,0,21,3,9,3,16,15,7,0,8,3,66,208,779,103,416,410,141,8,78,24,2172,3,8,0,0,0,0,0,0,0,9,7,45,0,3,3,0,0,0,0,63,43,141,12,24,22,6,4,16,3,270,0,3,0,0,0,0,0,0,0,8,17,83,0,13,6,0,0,3,0,123,7,17,0,0,6,0,0,0,0,26,168,749,37,117,138,56,26,46,12,1343,0,0,0,0,0,0,0,0,0,3
404011096,6,53,0,10,4,0,0,0,0,81,5,11,0,0,3,0,0,0,0,19,82,377,7,56,85,24,4,11,7,641,0,0,0,0,0,0,0,0,0,3,23,75,3,57,31,3,0,0,4,202,31,29,9,58,61,20,0,5,0,226,35,24,55,85,98,44,0,13,10,361,6,8,0,8,15,12,0,3,0,47,6,14,4,23,42,11,3,0,0,97,3,3,0,12,4,0,0,3,0,34,6,14,0,15,16,7,3,3,3,59,236,713,85,322,377,122,10,33,31,1933,0,8,0,0,0,0,0,0,0,7,8,49,0,0,0,0,0,0,0,61,68,135,5,12,16,4,0,4,5,253,0,9,0,0,0,0,0,0,0,10,24,78,0,11,4,0,0,0,0,121,13,11,3,0,4,0,0,0,0,36,197,661,31,81,117,46,20,21,8,1177,0,0,0,0,3,0,0,0,0,3
404011097,10,45,0,12,10,0,0,0,0,77,6,12,0,3,0,0,0,0,0,21,71,461,24,90,133,43,3,33,6,877,0,3,0,0,0,0,0,0,0,3,16,54,13,35,27,9,0,9,0,171,33,29,12,92,43,23,3,10,4,242,42,34,64,187,138,53,9,43,9,577,3,3,6,16,11,12,3,5,0,51,4,8,4,21,33,8,3,6,0,88,3,3,0,6,5,0,0,0,0,19,7,7,3,11,13,7,3,10,6,60,205,772,138,504,426,170,22,124,28,2399,0,13,0,0,0,0,0,0,0,15,6,50,0,0,3,0,0,0,0,61,34,154,13,36,33,19,4,12,4,308,4,10,0,3,4,0,0,0,0,24,16,69,7,14,10,0,0,0,0,125,6,16,3,4,0,0,0,0,0,25,147,788,84,138,180,68,41,82,12,1555,3,3,0,0,0,0,0,0,0,9
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,14,80,0,10,10,0,0,3,0,113,10,28,0,0,11,0,0,0,0,46,90,483,12,72,83,23,3,10,6,793,3,0,0,3,0,0,0,0,0,11,32,67,4,55,27,3,0,7,3,196,29,46,9,81,79,17,4,5,4,286,45,34,68,152,155,62,6,27,8,552,7,0,8,13,16,20,0,4,0,66,10,9,8,20,36,12,3,8,0,99,3,7,4,5,4,0,0,0,0,25,0,4,6,11,14,3,0,5,7,43,280,945,118,445,440,152,15,60,30,2487,3,11,0,0,0,0,0,0,0,9,9,78,4,3,0,0,0,0,0,93,78,169,6,16,28,3,0,3,3,309,7,13,0,0,0,0,0,0,0,25,24,110,10,15,18,3,0,4,0,183,12,36,3,0,11,0,0,3,0,65,184,735,50,106,126,47,13,20,8,1293,3,0,0,3,0,0,0,0,0,15
404021100,10,45,0,7,3,3,0,0,0,59,4,8,0,3,0,0,0,0,0,14,43,296,3,42,51,18,0,9,3,475,0,3,0,0,0,0,0,0,0,3,18,38,3,42,35,10,0,5,0,163,27,38,14,80,63,10,0,14,0,254,36,33,81,172,138,41,6,34,4,539,5,0,3,13,19,16,0,8,0,59,7,3,3,22,34,3,0,3,0,80,7,12,0,6,17,6,0,3,0,42,3,7,4,18,13,8,3,11,5,67,170,553,106,419,382,124,14,80,21,1861,0,6,0,0,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,24,26,77,0,7,9,3,0,5,0,130,0,7,0,0,0,0,0,0,0,7,10,55,0,10,3,0,5,0,0,81,8,13,0,3,0,0,0,0,0,28,100,426,25,60,74,35,7,16,3,756,0,3,0,0,0,0,0,0,0,3
404021101,6,33,0,7,4,3,0,0,0,44,0,8,0,5,0,0,0,0,0,19,30,233,13,55,42,16,3,12,3,408,0,0,0,0,0,0,0,0,0,0,8,23,3,23,24,8,0,0,0,92,21,33,7,64,46,13,0,12,3,195,27,30,50,109,94,45,5,18,3,378,3,3,3,5,17,3,0,7,0,35,4,3,7,27,17,4,3,7,0,67,0,0,0,3,3,0,0,0,0,11,3,3,3,11,9,7,0,5,3,50,120,422,79,308,254,97,13,68,16,1381,0,5,0,0,0,0,0,0,0,6,3,15,0,0,0,0,0,0,0,17,15,63,3,6,10,0,10,7,0,112,0,8,0,0,0,0,0,0,0,12,6,38,3,8,3,3,0,0,0,59,3,13,0,3,3,0,0,0,0,25,69,338,38,80,64,28,14,39,8,682,0,0,0,0,0,0,0,0,0,6
404021102,0,35,0,6,0,3,0,0,0,43,3,6,0,0,0,0,0,0,0,10,38,375,16,96,98,35,0,55,10,726,0,0,0,4,0,0,0,0,0,9,11,34,12,31,20,7,0,14,0,132,20,21,17,77,38,17,0,23,8,207,20,13,53,153,62,45,5,47,3,404,0,0,3,13,4,8,0,3,0,37,3,0,3,25,22,11,0,7,0,75,0,11,0,3,3,6,0,3,0,18,0,6,3,16,7,11,0,11,11,66,115,592,117,443,270,140,15,180,34,1905,0,5,0,0,0,0,0,0,0,3,3,20,0,0,0,0,0,0,0,21,27,129,17,37,31,13,16,37,8,315,0,8,0,4,0,0,0,0,0,15,3,46,0,12,3,5,0,0,0,63,3,14,0,3,0,0,3,0,0,28,90,629,81,158,151,68,37,141,22,1374,0,0,0,5,0,0,0,0,0,12
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031105,3,5,0,0,3,0,0,0,0,12,0,3,0,3,0,0,0,0,0,3,8,93,3,22,7,10,0,0,3,152,0,0,0,0,0,0,0,0,0,0,0,8,3,4,7,3,0,0,0,30,5,3,0,8,12,5,0,0,0,39,6,6,11,11,17,13,0,6,0,61,0,0,0,0,0,0,0,3,0,7,0,4,0,4,13,0,0,0,0,20,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,3,0,0,3,5,27,146,19,54,77,28,0,14,4,365,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,5,26,0,4,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,3,11,0,3,3,0,0,0,0,23,4,3,0,3,0,0,0,0,0,7,40,157,10,27,14,13,4,3,3,272,0,0,0,0,0,0,0,0,0,0
404031106,5,52,0,6,10,0,0,3,0,79,3,14,0,3,3,0,0,0,0,16,62,396,18,88,108,42,3,23,5,754,0,0,0,3,0,0,0,0,0,3,23,59,3,30,27,6,0,6,0,149,17,36,12,62,48,7,0,7,6,188,32,15,55,85,94,34,0,19,3,338,0,4,4,6,9,11,0,3,0,43,3,5,0,17,24,10,3,4,0,64,0,12,0,7,7,0,0,0,0,30,5,10,0,12,11,5,0,3,7,46,183,728,101,334,356,138,9,79,20,1941,4,9,0,0,0,0,0,0,0,16,0,50,0,0,0,0,0,0,0,58,63,177,19,30,37,25,13,19,4,378,3,12,0,0,3,0,0,0,0,18,20,78,0,5,9,5,0,3,0,129,10,14,0,4,3,0,0,0,0,29,160,706,56,128,170,87,34,55,15,1409,0,3,0,3,3,0,0,0,0,10
404031107,11,96,3,15,11,8,0,0,0,146,8,26,0,0,4,0,0,0,0,39,118,810,29,182,193,65,0,71,21,1491,0,0,0,3,0,0,0,0,0,4,29,66,14,61,56,8,3,8,5,253,46,69,30,126,108,25,0,21,3,424,48,33,103,184,173,59,5,31,3,635,6,0,3,20,18,15,0,7,0,71,9,6,8,30,45,11,3,8,3,124,5,8,0,8,8,5,0,0,0,30,3,18,7,28,14,9,0,7,10,91,321,1364,215,716,684,220,19,176,44,3753,0,16,0,3,0,0,0,0,0,20,10,89,4,3,3,3,0,5,3,122,83,333,43,100,98,51,22,58,10,799,7,15,0,0,0,0,0,0,0,29,29,152,9,23,17,9,3,3,3,244,7,34,4,4,9,0,0,0,0,58,288,1322,119,263,296,128,64,177,25,2682,0,0,3,3,4,0,0,0,0,14
404031108,25,92,3,18,10,0,0,0,0,143,3,18,0,0,9,0,0,0,0,39,104,665,22,142,141,61,3,47,7,1194,0,0,0,3,0,0,0,0,0,9,19,53,3,33,31,4,0,4,3,155,44,38,13,79,54,25,0,11,0,261,32,42,65,125,98,53,3,22,7,450,0,5,3,7,17,7,0,0,0,41,6,6,4,19,21,11,0,3,3,77,0,3,0,4,8,3,0,0,0,22,8,5,6,10,11,6,0,3,3,57,285,1126,123,465,443,191,7,111,28,2780,0,16,0,0,0,3,0,0,0,19,15,89,0,4,3,0,0,0,0,109,67,239,15,46,47,22,14,31,3,482,0,17,0,0,0,5,0,0,0,26,36,130,3,17,16,3,0,0,0,200,11,29,0,3,8,0,0,0,0,58,242,1121,105,213,225,111,33,117,10,2173,0,0,0,3,3,0,0,0,0,11
404031109,7,21,0,5,8,0,0,0,3,39,4,3,0,0,0,0,0,0,0,11,34,179,7,27,44,11,0,8,3,309,0,0,0,3,0,0,0,0,0,3,14,22,4,14,15,3,0,0,0,78,12,13,4,19,23,11,0,3,0,90,17,9,15,40,33,9,3,4,0,139,0,5,0,0,12,0,0,5,0,19,3,0,0,8,11,7,0,0,0,23,0,3,0,0,0,3,0,0,0,9,3,3,0,3,3,7,0,0,0,20,100,310,40,118,154,57,7,16,9,812,0,3,0,0,0,0,0,0,0,6,0,25,0,0,3,0,0,0,0,31,31,53,5,6,14,4,3,0,0,126,0,6,0,0,0,0,0,0,0,7,6,26,0,3,13,0,3,0,3,57,5,3,3,0,0,0,0,0,0,15,79,317,22,46,64,25,9,21,9,581,0,0,0,3,0,0,0,0,0,3
405011110,5,23,0,9,3,0,0,0,0,41,3,0,0,0,4,0,0,0,0,12,31,107,10,20,19,11,4,8,0,214,0,0,0,0,0,0,0,0,0,4,12,29,3,15,17,11,0,5,0,91,14,16,4,31,18,12,0,9,0,100,22,16,29,72,44,17,0,27,0,227,5,3,6,3,12,4,0,5,0,33,3,3,5,10,7,6,0,11,0,40,0,0,0,0,3,0,0,3,0,5,7,5,0,8,0,3,0,7,4,40,114,244,53,164,138,60,10,73,7,865,0,3,0,0,0,0,0,0,0,3,3,12,0,0,3,0,0,0,0,17,18,32,0,0,0,0,0,3,0,49,0,7,0,0,0,0,0,0,0,7,7,30,0,9,6,0,0,0,0,57,3,9,0,0,4,0,0,0,0,10,79,197,16,23,22,18,10,24,0,383,0,0,0,0,0,0,0,0,0,4
405011111,5,34,0,7,3,0,0,0,0,48,0,6,0,0,3,0,0,0,0,5,29,193,11,28,21,15,0,15,5,310,0,0,0,0,0,0,0,0,0,3,14,22,0,17,17,6,0,3,0,84,13,21,5,75,26,3,0,14,0,149,32,16,56,142,85,36,5,34,3,411,0,5,5,4,19,7,0,12,0,59,9,0,5,18,15,7,3,3,0,66,0,0,0,0,3,0,0,0,0,5,11,4,7,7,6,0,0,3,4,47,129,311,90,306,206,74,7,81,13,1222,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,13,12,18,0,0,3,3,0,0,0,41,0,4,0,0,0,0,0,0,0,4,11,38,0,7,4,0,0,0,0,62,0,12,0,0,0,0,0,0,0,13,76,278,12,32,26,17,4,29,7,482,0,0,0,0,0,0,0,0,0,0
405011112,3,15,0,3,0,0,0,0,0,32,0,5,0,0,0,0,0,0,0,8,23,158,7,14,30,5,0,3,0,242,0,0,0,0,0,0,0,0,0,3,15,35,3,15,18,6,0,0,0,98,14,10,3,45,22,10,0,4,0,117,16,12,34,61,73,24,0,16,0,244,3,0,0,4,7,0,3,5,0,31,5,3,0,16,13,9,0,3,0,45,0,3,0,0,0,3,0,3,0,11,0,9,0,6,3,3,0,3,0,25,97,287,52,171,178,63,6,37,9,893,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,13,39,0,0,3,0,0,3,0,57,0,3,0,0,0,0,0,0,0,3,5,23,4,3,0,0,0,0,0,41,0,8,0,0,0,0,0,0,0,9,60,227,14,16,30,12,6,16,3,386,0,0,0,0,0,0,0,0,0,3
405011113,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,31,0,5,9,0,0,0,0,59,0,0,0,0,0,0,0,0,0,3,6,4,0,7,7,0,0,0,0,26,4,7,0,13,4,0,0,0,3,34,6,5,15,43,27,11,0,12,0,124,0,0,0,4,4,3,0,4,0,17,0,0,8,5,8,4,0,0,0,23,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,4,0,16,39,54,32,85,62,20,9,29,10,325,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,25,36,3,5,11,0,0,3,0,87,0,0,0,0,0,0,0,0,0,3
405011114,5,9,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,26,117,7,21,23,4,0,4,0,195,0,0,0,0,0,0,0,0,0,4,0,19,0,17,12,3,0,4,0,62,13,7,3,33,26,10,0,9,0,106,19,18,44,69,65,30,3,26,0,282,3,0,0,3,5,9,0,11,0,36,4,3,3,10,12,4,0,5,0,49,0,0,0,0,0,0,0,0,0,4,0,7,3,7,5,9,0,14,0,42,81,207,70,173,152,64,3,80,7,835,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,11,11,26,0,0,5,0,0,3,0,42,0,3,0,0,0,0,0,0,0,3,6,13,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,4,47,172,14,23,31,6,4,8,3,299,0,0,0,0,0,0,0,0,0,4
